ID_Venta,Fecha,ID_Cliente,Región_Cliente,ID_Producto,Cantidad,Método_Pago,Método_Pago_Nombre,Estado,Nombre_Producto,Precio_Unitario,Categoría,Total_Venta,Mes,Nro de Mes,Mes_Año,Cat_MetodoPago,Año
2549,28/10/2024,239,Buenos Aires,8,1,4,Mercado Pago,Completa,Milanesa,$16.21,Carnicería,$16.21,octubre,10,lunes-10,Carnicería - Mercado Pago,2024
2575,28/10/2024,13,Centro,23,4,4,Mercado Pago,Pendiente,Papas fritas,$8.23,Congelados,$32.92,octubre,10,lunes-10,Congelados - Mercado Pago,2024
2598,28/10/2024,155,Cuyo,18,6,5,Transferencia,Pendiente,Bananas,$7.25,Frutas y Verduras,$43.50,octubre,10,lunes-10,Frutas y Verduras - Transferencia,2024
2866,28/10/2024,6,Buenos Aires,2,3,5,Transferencia,Completa,Yogur,$5.21,Lácteos,$15.63,octubre,10,lunes-10,Lácteos - Transferencia,2024
2897,28/10/2024,36,Buenos Aires,3,3,4,Mercado Pago,Completa,Queso cremoso,$17.23,Lácteos,$51.69,octubre,10,lunes-10,Lácteos - Mercado Pago,2024
32,29/10/2024,155,Cuyo,37,6,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$21.90,octubre,10,martes-10,Conservas - Mercado Pago,2024
331,29/10/2024,157,Patagonia,35,2,3,Tarjeta de Débito,Completa,Arroz,$4.25,Conservas,$8.50,octubre,10,martes-10,Conservas - Tarjeta de Débito,2024
668,29/10/2024,160,Centro,9,3,5,Transferencia,Completa,Pollo,$18.56,Carnicería,$55.68,octubre,10,martes-10,Carnicería - Transferencia,2024
758,29/10/2024,168,Centro,11,2,1,Efectivo,Completa,Salchicha,$11.23,Carnicería,$22.46,octubre,10,martes-10,Carnicería - Efectivo,2024
759,29/10/2024,4,Buenos Aires,7,6,4,Mercado Pago,Completa,Chorizo,$11.25,Carnicería,$67.50,octubre,10,martes-10,Carnicería - Mercado Pago,2024
1367,29/10/2024,248,Centro,9,5,5,Transferencia,Completa,Pollo,$18.56,Carnicería,$92.80,octubre,10,martes-10,Carnicería - Transferencia,2024
1668,29/10/2024,55,Patagonia,26,6,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$57.24,octubre,10,martes-10,Congelados - Mercado Pago,2024
1882,29/10/2024,7,Cuyo,32,3,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$18.75,octubre,10,martes-10,Galletitas y Snacks - Mercado Pago,2024
2078,29/10/2024,60,NEA,23,5,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$41.15,octubre,10,martes-10,Congelados - Transferencia,2024
2080,29/10/2024,62,NEA,18,4,5,Transferencia,Pendiente,Bananas,$7.25,Frutas y Verduras,$29.00,octubre,10,martes-10,Frutas y Verduras - Transferencia,2024
2242,29/10/2024,134,Cuyo,12,3,4,Mercado Pago,Pendiente,Pan francés,$8.12,Panadería,$24.36,octubre,10,martes-10,Panadería - Mercado Pago,2024
2812,29/10/2024,89,Patagonia,38,4,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$24.84,octubre,10,martes-10,Conservas - Transferencia,2024
125,30/10/2024,190,NEA,3,6,5,Transferencia,Pendiente,Queso cremoso,$17.23,Lácteos,$103.38,octubre,10,miércoles-10,Lácteos - Transferencia,2024
1027,30/10/2024,140,NEA,18,4,1,Efectivo,Completa,Bananas,$7.25,Frutas y Verduras,$29.00,octubre,10,miércoles-10,Frutas y Verduras - Efectivo,2024
1193,30/10/2024,217,Centro,5,6,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$33.90,octubre,10,miércoles-10,Lácteos - Mercado Pago,2024
1483,30/10/2024,303,Centro,23,5,1,Efectivo,Completa,Papas fritas,$8.23,Congelados,$41.15,octubre,10,miércoles-10,Congelados - Efectivo,2024
1785,30/10/2024,207,Buenos Aires,1,1,4,Mercado Pago,Completa,Leche,$12.24,Lácteos,$12.24,octubre,10,miércoles-10,Lácteos - Mercado Pago,2024
1930,30/10/2024,302,Patagonia,1,1,1,Efectivo,Completa,Leche,$12.24,Lácteos,$12.24,octubre,10,miércoles-10,Lácteos - Efectivo,2024
2383,30/10/2024,237,Buenos Aires,14,3,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$37.08,octubre,10,miércoles-10,Panadería - Mercado Pago,2024
2858,30/10/2024,154,Patagonia,15,1,5,Transferencia,Completa,Medialunas,$3.51,Panadería,$3.51,octubre,10,miércoles-10,Panadería - Transferencia,2024
109,31/10/2024,285,Patagonia,34,6,2,Tarjeta de Crédito,Completa,Maníes,$5.45,Galletitas y Snacks,$32.70,octubre,10,jueves-10,Galletitas y Snacks - Tarjeta de Crédito,2024
234,31/10/2024,255,Buenos Aires,37,5,5,Transferencia,Completa,Garbanzos,$3.65,Conservas,$18.25,octubre,10,jueves-10,Conservas - Transferencia,2024
965,31/10/2024,177,NEA,19,4,3,Tarjeta de Débito,Completa,Tomates,$6.54,Frutas y Verduras,$26.16,octubre,10,jueves-10,Frutas y Verduras - Tarjeta de Débito,2024
1192,31/10/2024,277,Patagonia,8,4,5,Transferencia,Pendiente,Milanesa,$16.21,Carnicería,$64.84,octubre,10,jueves-10,Carnicería - Transferencia,2024
1361,31/10/2024,192,Cuyo,28,1,3,Tarjeta de Débito,Completa,Jugos de frutas,$9.45,Bebidas,$9.45,octubre,10,jueves-10,Bebidas - Tarjeta de Débito,2024
1436,31/10/2024,165,Buenos Aires,14,2,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$24.72,octubre,10,jueves-10,Panadería - Mercado Pago,2024
1610,31/10/2024,198,NOA,31,1,1,Efectivo,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$5.24,octubre,10,jueves-10,Galletitas y Snacks - Efectivo,2024
1644,31/10/2024,111,Cuyo,32,6,5,Transferencia,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$37.50,octubre,10,jueves-10,Galletitas y Snacks - Transferencia,2024
1972,31/10/2024,305,Patagonia,22,5,2,Tarjeta de Crédito,Completa,Cebolla,$4.21,Frutas y Verduras,$21.05,octubre,10,jueves-10,Frutas y Verduras - Tarjeta de Crédito,2024
2843,31/10/2024,3,Patagonia,32,6,5,Transferencia,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$37.50,octubre,10,jueves-10,Galletitas y Snacks - Transferencia,2024
99,1/11/2024,11,Buenos Aires,17,1,2,Tarjeta de Crédito,Completa,Manzanas,$6.54,Frutas y Verduras,$6.54,noviembre,11,viernes-11,Frutas y Verduras - Tarjeta de Crédito,2024
674,1/11/2024,157,Patagonia,31,2,3,Tarjeta de Débito,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$10.48,noviembre,11,viernes-11,Galletitas y Snacks - Tarjeta de Débito,2024
963,1/11/2024,107,Patagonia,17,4,4,Mercado Pago,Completa,Manzanas,$6.54,Frutas y Verduras,$26.16,noviembre,11,viernes-11,Frutas y Verduras - Mercado Pago,2024
1048,1/11/2024,185,Centro,5,1,2,Tarjeta de Crédito,Completa,Manteca,$5.65,Lácteos,$5.65,noviembre,11,viernes-11,Lácteos - Tarjeta de Crédito,2024
1510,1/11/2024,34,Cuyo,1,3,2,Tarjeta de Crédito,Completa,Leche,$12.24,Lácteos,$36.72,noviembre,11,viernes-11,Lácteos - Tarjeta de Crédito,2024
1978,1/11/2024,210,Centro,21,3,4,Mercado Pago,Completa,Zanahorias,$3.25,Frutas y Verduras,$9.75,noviembre,11,viernes-11,Frutas y Verduras - Mercado Pago,2024
2143,1/11/2024,54,Buenos Aires,38,6,4,Mercado Pago,Completa,Atún enlatado,$6.21,Conservas,$37.26,noviembre,11,viernes-11,Conservas - Mercado Pago,2024
2247,1/11/2024,15,Buenos Aires,12,5,4,Mercado Pago,Completa,Pan francés,$8.12,Panadería,$40.60,noviembre,11,viernes-11,Panadería - Mercado Pago,2024
2877,1/11/2024,152,NOA,23,4,5,Transferencia,Pendiente,Papas fritas,$8.23,Congelados,$32.92,noviembre,11,viernes-11,Congelados - Transferencia,2024
93,2/11/2024,101,Buenos Aires,26,4,2,Tarjeta de Crédito,Pendiente,Hamburgesas congeladas,$9.54,Congelados,$38.16,noviembre,11,sábado-11,Congelados - Tarjeta de Crédito,2024
283,2/11/2024,292,Patagonia,21,5,1,Efectivo,Pendiente,Zanahorias,$3.25,Frutas y Verduras,$16.25,noviembre,11,sábado-11,Frutas y Verduras - Efectivo,2024
830,2/11/2024,55,Patagonia,20,1,5,Transferencia,Completa,Lechugas,$4.25,Frutas y Verduras,$4.25,noviembre,11,sábado-11,Frutas y Verduras - Transferencia,2024
1304,2/11/2024,19,Centro,21,6,5,Transferencia,Completa,Zanahorias,$3.25,Frutas y Verduras,$19.50,noviembre,11,sábado-11,Frutas y Verduras - Transferencia,2024
1445,2/11/2024,104,Buenos Aires,12,2,5,Transferencia,Pendiente,Pan francés,$8.12,Panadería,$16.24,noviembre,11,sábado-11,Panadería - Transferencia,2024
1869,2/11/2024,205,Patagonia,16,4,5,Transferencia,Completa,Tortas,$15.23,Panadería,$60.92,noviembre,11,sábado-11,Panadería - Transferencia,2024
2987,2/11/2024,2,Patagonia,12,3,5,Transferencia,Completa,Pan francés,$8.12,Panadería,$24.36,noviembre,11,sábado-11,Panadería - Transferencia,2024
775,3/11/2024,71,Buenos Aires,17,6,2,Tarjeta de Crédito,Completa,Manzanas,$6.54,Frutas y Verduras,$39.24,noviembre,11,domingo-11,Frutas y Verduras - Tarjeta de Crédito,2024
834,3/11/2024,111,Cuyo,25,4,1,Efectivo,Completa,Pizza congelada,$15.45,Congelados,$61.80,noviembre,11,domingo-11,Congelados - Efectivo,2024
890,3/11/2024,296,Buenos Aires,7,5,4,Mercado Pago,Completa,Chorizo,$11.25,Carnicería,$56.25,noviembre,11,domingo-11,Carnicería - Mercado Pago,2024
1029,3/11/2024,9,Centro,29,1,5,Transferencia,Pendiente,Cerveza,$11.54,Bebidas,$11.54,noviembre,11,domingo-11,Bebidas - Transferencia,2024
1161,3/11/2024,277,Patagonia,26,6,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$57.24,noviembre,11,domingo-11,Congelados - Mercado Pago,2024
1396,3/11/2024,209,Buenos Aires,9,1,5,Transferencia,Completa,Pollo,$18.56,Carnicería,$18.56,noviembre,11,domingo-11,Carnicería - Transferencia,2024
1489,3/11/2024,22,Centro,8,4,5,Transferencia,Completa,Milanesa,$16.21,Carnicería,$64.84,noviembre,11,domingo-11,Carnicería - Transferencia,2024
1711,3/11/2024,183,Patagonia,19,4,4,Mercado Pago,Completa,Tomates,$6.54,Frutas y Verduras,$26.16,noviembre,11,domingo-11,Frutas y Verduras - Mercado Pago,2024
2011,3/11/2024,322,NEA,8,6,3,Tarjeta de Débito,Pendiente,Milanesa,$16.21,Carnicería,$97.26,noviembre,11,domingo-11,Carnicería - Tarjeta de Débito,2024
2063,3/11/2024,8,Buenos Aires,32,1,1,Efectivo,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$6.25,noviembre,11,domingo-11,Galletitas y Snacks - Efectivo,2024
2753,3/11/2024,319,Patagonia,5,3,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$16.95,noviembre,11,domingo-11,Lácteos - Mercado Pago,2024
20,4/11/2024,122,Centro,7,6,2,Tarjeta de Crédito,Completa,Chorizo,$11.25,Carnicería,$67.50,noviembre,11,lunes-11,Carnicería - Tarjeta de Crédito,2024
76,4/11/2024,147,Cuyo,36,5,3,Tarjeta de Débito,Completa,Lentejas,$3.25,Conservas,$16.25,noviembre,11,lunes-11,Conservas - Tarjeta de Débito,2024
158,4/11/2024,319,Patagonia,26,2,5,Transferencia,Pendiente,Hamburgesas congeladas,$9.54,Congelados,$19.08,noviembre,11,lunes-11,Congelados - Transferencia,2024
544,4/11/2024,252,Patagonia,26,3,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$28.62,noviembre,11,lunes-11,Congelados - Mercado Pago,2024
982,4/11/2024,245,NEA,19,3,4,Mercado Pago,Completa,Tomates,$6.54,Frutas y Verduras,$19.62,noviembre,11,lunes-11,Frutas y Verduras - Mercado Pago,2024
1490,4/11/2024,255,Buenos Aires,7,3,3,Tarjeta de Débito,Completa,Chorizo,$11.25,Carnicería,$33.75,noviembre,11,lunes-11,Carnicería - Tarjeta de Débito,2024
1573,4/11/2024,298,Buenos Aires,24,4,4,Mercado Pago,Completa,Empanadas,$13.54,Congelados,$54.16,noviembre,11,lunes-11,Congelados - Mercado Pago,2024
1832,4/11/2024,173,Patagonia,22,1,3,Tarjeta de Débito,Completa,Cebolla,$4.21,Frutas y Verduras,$4.21,noviembre,11,lunes-11,Frutas y Verduras - Tarjeta de Débito,2024
2121,4/11/2024,261,NOA,30,5,4,Mercado Pago,Completa,Vino tinto,$13.54,Bebidas,$67.70,noviembre,11,lunes-11,Bebidas - Mercado Pago,2024
791,5/11/2024,210,Centro,32,2,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$12.50,noviembre,11,martes-11,Galletitas y Snacks - Mercado Pago,2024
1073,5/11/2024,173,Patagonia,35,5,5,Transferencia,Pendiente,Arroz,$4.25,Conservas,$21.25,noviembre,11,martes-11,Conservas - Transferencia,2024
1364,5/11/2024,65,Buenos Aires,33,3,1,Efectivo,Completa,Papas chips,$8.54,Galletitas y Snacks,$25.62,noviembre,11,martes-11,Galletitas y Snacks - Efectivo,2024
1939,5/11/2024,141,NEA,27,5,5,Transferencia,Completa,Agua mineral,$6.21,Bebidas,$31.05,noviembre,11,martes-11,Bebidas - Transferencia,2024
2030,5/11/2024,70,Centro,1,6,5,Transferencia,Pendiente,Leche,$12.24,Lácteos,$73.44,noviembre,11,martes-11,Lácteos - Transferencia,2024
2445,5/11/2024,56,Centro,14,3,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$37.08,noviembre,11,martes-11,Panadería - Mercado Pago,2024
2603,5/11/2024,156,Patagonia,37,1,1,Efectivo,Pendiente,Garbanzos,$3.65,Conservas,$3.65,noviembre,11,martes-11,Conservas - Efectivo,2024
2644,5/11/2024,69,Cuyo,21,2,4,Mercado Pago,Completa,Zanahorias,$3.25,Frutas y Verduras,$6.50,noviembre,11,martes-11,Frutas y Verduras - Mercado Pago,2024
2646,5/11/2024,228,Centro,10,4,5,Transferencia,Completa,Costilla de cerdo,$14.25,Carnicería,$57.00,noviembre,11,martes-11,Carnicería - Transferencia,2024
2859,5/11/2024,280,Centro,16,3,5,Transferencia,Completa,Tortas,$15.23,Panadería,$45.69,noviembre,11,martes-11,Panadería - Transferencia,2024
2904,5/11/2024,165,Buenos Aires,34,6,4,Mercado Pago,Completa,Maníes,$5.45,Galletitas y Snacks,$32.70,noviembre,11,martes-11,Galletitas y Snacks - Mercado Pago,2024
155,6/11/2024,125,Patagonia,2,5,3,Tarjeta de Débito,Pendiente,Yogur,$5.21,Lácteos,$26.05,noviembre,11,miércoles-11,Lácteos - Tarjeta de Débito,2024
480,6/11/2024,161,Patagonia,12,2,2,Tarjeta de Crédito,Completa,Pan francés,$8.12,Panadería,$16.24,noviembre,11,miércoles-11,Panadería - Tarjeta de Crédito,2024
980,6/11/2024,119,Patagonia,6,4,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$114.24,noviembre,11,miércoles-11,Carnicería - Mercado Pago,2024
1298,6/11/2024,216,Centro,18,1,5,Transferencia,Completa,Bananas,$7.25,Frutas y Verduras,$7.25,noviembre,11,miércoles-11,Frutas y Verduras - Transferencia,2024
1342,6/11/2024,119,Patagonia,23,6,1,Efectivo,Completa,Papas fritas,$8.23,Congelados,$49.38,noviembre,11,miércoles-11,Congelados - Efectivo,2024
1645,6/11/2024,13,Centro,12,2,5,Transferencia,Completa,Pan francés,$8.12,Panadería,$16.24,noviembre,11,miércoles-11,Panadería - Transferencia,2024
1818,6/11/2024,279,Centro,22,3,4,Mercado Pago,Completa,Cebolla,$4.21,Frutas y Verduras,$12.63,noviembre,11,miércoles-11,Frutas y Verduras - Mercado Pago,2024
2500,6/11/2024,20,Cuyo,23,4,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$32.92,noviembre,11,miércoles-11,Congelados - Transferencia,2024
2597,6/11/2024,80,NEA,22,6,4,Mercado Pago,Completa,Cebolla,$4.21,Frutas y Verduras,$25.26,noviembre,11,miércoles-11,Frutas y Verduras - Mercado Pago,2024
2631,6/11/2024,27,Buenos Aires,22,3,4,Mercado Pago,Completa,Cebolla,$4.21,Frutas y Verduras,$12.63,noviembre,11,miércoles-11,Frutas y Verduras - Mercado Pago,2024
2983,6/11/2024,234,Buenos Aires,20,3,3,Tarjeta de Débito,Completa,Lechugas,$4.25,Frutas y Verduras,$12.75,noviembre,11,miércoles-11,Frutas y Verduras - Tarjeta de Débito,2024
101,7/11/2024,281,Buenos Aires,36,1,5,Transferencia,Completa,Lentejas,$3.25,Conservas,$3.25,noviembre,11,jueves-11,Conservas - Transferencia,2024
401,7/11/2024,27,Buenos Aires,27,6,4,Mercado Pago,Completa,Agua mineral,$6.21,Bebidas,$37.26,noviembre,11,jueves-11,Bebidas - Mercado Pago,2024
509,7/11/2024,136,Patagonia,38,3,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$18.63,noviembre,11,jueves-11,Conservas - Transferencia,2024
667,7/11/2024,189,Patagonia,16,5,3,Tarjeta de Débito,Completa,Tortas,$15.23,Panadería,$76.15,noviembre,11,jueves-11,Panadería - Tarjeta de Débito,2024
1215,7/11/2024,297,Buenos Aires,17,6,3,Tarjeta de Débito,Pendiente,Manzanas,$6.54,Frutas y Verduras,$39.24,noviembre,11,jueves-11,Frutas y Verduras - Tarjeta de Débito,2024
1418,7/11/2024,111,Cuyo,37,1,5,Transferencia,Pendiente,Garbanzos,$3.65,Conservas,$3.65,noviembre,11,jueves-11,Conservas - Transferencia,2024
1965,7/11/2024,185,Centro,36,5,4,Mercado Pago,Completa,Lentejas,$3.25,Conservas,$16.25,noviembre,11,jueves-11,Conservas - Mercado Pago,2024
2031,7/11/2024,190,NEA,33,3,5,Transferencia,Completa,Papas chips,$8.54,Galletitas y Snacks,$25.62,noviembre,11,jueves-11,Galletitas y Snacks - Transferencia,2024
250,8/11/2024,313,Cuyo,24,3,5,Transferencia,Pendiente,Empanadas,$13.54,Congelados,$40.62,noviembre,11,viernes-11,Congelados - Transferencia,2024
278,8/11/2024,180,Buenos Aires,19,3,1,Efectivo,Completa,Tomates,$6.54,Frutas y Verduras,$19.62,noviembre,11,viernes-11,Frutas y Verduras - Efectivo,2024
366,8/11/2024,111,Cuyo,37,4,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$14.60,noviembre,11,viernes-11,Conservas - Mercado Pago,2024
467,8/11/2024,271,Patagonia,34,6,4,Mercado Pago,Completa,Maníes,$5.45,Galletitas y Snacks,$32.70,noviembre,11,viernes-11,Galletitas y Snacks - Mercado Pago,2024
698,8/11/2024,225,Buenos Aires,20,6,1,Efectivo,Pendiente,Lechugas,$4.25,Frutas y Verduras,$25.50,noviembre,11,viernes-11,Frutas y Verduras - Efectivo,2024
1721,8/11/2024,46,Centro,30,4,1,Efectivo,Completa,Vino tinto,$13.54,Bebidas,$54.16,noviembre,11,viernes-11,Bebidas - Efectivo,2024
2124,8/11/2024,70,Centro,10,3,4,Mercado Pago,Completa,Costilla de cerdo,$14.25,Carnicería,$42.75,noviembre,11,viernes-11,Carnicería - Mercado Pago,2024
2228,8/11/2024,155,Cuyo,29,4,4,Mercado Pago,Completa,Cerveza,$11.54,Bebidas,$46.16,noviembre,11,viernes-11,Bebidas - Mercado Pago,2024
2960,8/11/2024,240,Buenos Aires,38,5,4,Mercado Pago,Completa,Atún enlatado,$6.21,Conservas,$31.05,noviembre,11,viernes-11,Conservas - Mercado Pago,2024
176,9/11/2024,68,Patagonia,33,6,5,Transferencia,Completa,Papas chips,$8.54,Galletitas y Snacks,$51.24,noviembre,11,sábado-11,Galletitas y Snacks - Transferencia,2024
188,9/11/2024,323,Centro,36,5,5,Transferencia,Pendiente,Lentejas,$3.25,Conservas,$16.25,noviembre,11,sábado-11,Conservas - Transferencia,2024
446,9/11/2024,234,Buenos Aires,25,3,1,Efectivo,Completa,Pizza congelada,$15.45,Congelados,$46.35,noviembre,11,sábado-11,Congelados - Efectivo,2024
638,9/11/2024,236,Buenos Aires,26,6,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$57.24,noviembre,11,sábado-11,Congelados - Mercado Pago,2024
687,9/11/2024,43,Patagonia,30,2,1,Efectivo,Completa,Vino tinto,$13.54,Bebidas,$27.08,noviembre,11,sábado-11,Bebidas - Efectivo,2024
835,9/11/2024,224,Cuyo,1,3,5,Transferencia,Completa,Leche,$12.24,Lácteos,$36.72,noviembre,11,sábado-11,Lácteos - Transferencia,2024
913,9/11/2024,36,Buenos Aires,27,5,5,Transferencia,Completa,Agua mineral,$6.21,Bebidas,$31.05,noviembre,11,sábado-11,Bebidas - Transferencia,2024
1219,9/11/2024,125,Patagonia,37,4,3,Tarjeta de Débito,Completa,Garbanzos,$3.65,Conservas,$14.60,noviembre,11,sábado-11,Conservas - Tarjeta de Débito,2024
2148,9/11/2024,43,Patagonia,16,2,1,Efectivo,Completa,Tortas,$15.23,Panadería,$30.46,noviembre,11,sábado-11,Panadería - Efectivo,2024
2296,9/11/2024,254,Patagonia,13,3,5,Transferencia,Completa,Pan integral,$12.56,Panadería,$37.68,noviembre,11,sábado-11,Panadería - Transferencia,2024
2367,9/11/2024,83,Buenos Aires,20,4,1,Efectivo,Completa,Lechugas,$4.25,Frutas y Verduras,$17.00,noviembre,11,sábado-11,Frutas y Verduras - Efectivo,2024
2696,9/11/2024,86,Patagonia,5,2,5,Transferencia,Completa,Manteca,$5.65,Lácteos,$11.30,noviembre,11,sábado-11,Lácteos - Transferencia,2024
658,10/11/2024,29,NEA,24,5,5,Transferencia,Completa,Empanadas,$13.54,Congelados,$67.70,noviembre,11,domingo-11,Congelados - Transferencia,2024
709,10/11/2024,20,Cuyo,13,2,3,Tarjeta de Débito,Completa,Pan integral,$12.56,Panadería,$25.12,noviembre,11,domingo-11,Panadería - Tarjeta de Débito,2024
1032,10/11/2024,20,Cuyo,8,2,5,Transferencia,Completa,Milanesa,$16.21,Carnicería,$32.42,noviembre,11,domingo-11,Carnicería - Transferencia,2024
1158,10/11/2024,88,Patagonia,17,5,3,Tarjeta de Débito,Completa,Manzanas,$6.54,Frutas y Verduras,$32.70,noviembre,11,domingo-11,Frutas y Verduras - Tarjeta de Débito,2024
1231,10/11/2024,242,NEA,16,3,4,Mercado Pago,Cancelada,Tortas,$15.23,Panadería,$45.69,noviembre,11,domingo-11,Panadería - Mercado Pago,2024
1982,10/11/2024,283,Buenos Aires,26,1,3,Tarjeta de Débito,Completa,Hamburgesas congeladas,$9.54,Congelados,$9.54,noviembre,11,domingo-11,Congelados - Tarjeta de Débito,2024
2101,10/11/2024,260,Buenos Aires,6,3,1,Efectivo,Pendiente,Asado,$28.56,Carnicería,$85.68,noviembre,11,domingo-11,Carnicería - Efectivo,2024
2195,10/11/2024,197,Cuyo,35,3,1,Efectivo,Pendiente,Arroz,$4.25,Conservas,$12.75,noviembre,11,domingo-11,Conservas - Efectivo,2024
2468,10/11/2024,307,Cuyo,32,2,3,Tarjeta de Débito,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$12.50,noviembre,11,domingo-11,Galletitas y Snacks - Tarjeta de Débito,2024
2621,10/11/2024,112,NEA,23,2,5,Transferencia,Pendiente,Papas fritas,$8.23,Congelados,$16.46,noviembre,11,domingo-11,Congelados - Transferencia,2024
2759,10/11/2024,170,Centro,15,3,1,Efectivo,Completa,Medialunas,$3.51,Panadería,$10.53,noviembre,11,domingo-11,Panadería - Efectivo,2024
477,11/11/2024,102,Patagonia,6,6,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$171.36,noviembre,11,lunes-11,Carnicería - Mercado Pago,2024
891,11/11/2024,79,Patagonia,32,3,4,Mercado Pago,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$18.75,noviembre,11,lunes-11,Galletitas y Snacks - Mercado Pago,2024
940,11/11/2024,220,Centro,29,4,2,Tarjeta de Crédito,Completa,Cerveza,$11.54,Bebidas,$46.16,noviembre,11,lunes-11,Bebidas - Tarjeta de Crédito,2024
1480,11/11/2024,113,Buenos Aires,17,3,1,Efectivo,Completa,Manzanas,$6.54,Frutas y Verduras,$19.62,noviembre,11,lunes-11,Frutas y Verduras - Efectivo,2024
2292,11/11/2024,225,Buenos Aires,8,5,5,Transferencia,Completa,Milanesa,$16.21,Carnicería,$81.05,noviembre,11,lunes-11,Carnicería - Transferencia,2024
12,12/11/2024,247,Buenos Aires,20,5,1,Efectivo,Completa,Lechugas,$4.25,Frutas y Verduras,$21.25,noviembre,11,martes-11,Frutas y Verduras - Efectivo,2024
672,12/11/2024,63,Buenos Aires,38,2,5,Transferencia,Pendiente,Atún enlatado,$6.21,Conservas,$12.42,noviembre,11,martes-11,Conservas - Transferencia,2024
781,12/11/2024,68,Patagonia,12,5,4,Mercado Pago,Completa,Pan francés,$8.12,Panadería,$40.60,noviembre,11,martes-11,Panadería - Mercado Pago,2024
